"idPredmet";"vysledek";"zkouskove_otazky";"idClovek";"termin";"datum_terminu";"mistnost";"zacatek";"idClovekPrvniZkousejici";"idClovekDruhyZkousejici";"semestrSplneni"
"1133";"-";"(null)";"2625";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"2625";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1136";"-";"(null)";"2625";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1136";"-";"(null)";"2625";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"2250";"-1";"(null)";"(null)";"(null)";"-1";"-1";"(null)"
"1134";"-";"(null)";"2250";"-1";"(null)";"(null)";"(null)";"-1";"-1";"(null)"
"1133";"-";"(null)";"2250";"-1";"(null)";"(null)";"(null)";"-1";"-1";"(null)"
"1133";"-";"(null)";"2250";"-1";"(null)";"(null)";"(null)";"-1";"-1";"(null)"
"1133";"-";"(null)";"2920";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"2920";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"2630";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1134";"-";"(null)";"2630";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"2630";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"2630";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1136";"-";"(null)";"3864";"-1";"9.6.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1136";"S";"(null)";"3864";"-1";"9.6.2003 0:00";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3864";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3864";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3039";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3039";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3039";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3039";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3050";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"3050";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3050";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3050";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3891";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3891";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3891";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3891";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"2624";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"2624";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"2624";"-1";"5.5.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"2624";"-1";"5.5.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3872";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3872";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1136";"-";"(null)";"3872";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1136";"S";"(null)";"3872";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3252";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"3252";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3252";"-1";"21.6.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3252";"-1";"21.6.2005 0:00";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3885";"-1";"14.12.2004 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"3885";"-1";"14.12.2004 0:00";"(null)";"(null)";"-1";"-1";"4"
"1137";"-";"(null)";"3885";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1137";"S";"(null)";"3885";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3918";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"3918";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3918";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3918";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3042";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1134";"-";"(null)";"3042";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3042";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3042";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3003";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3003";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3003";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3003";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3919";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3919";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3919";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3919";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3889";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3889";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3889";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3889";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3447";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3447";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3447";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3447";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1135";"-";"(null)";"3861";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1135";"-";"(null)";"3861";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3861";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1133";"-";"(null)";"3861";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"1134";"-";"(null)";"3929";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3929";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3929";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1133";"-";"(null)";"3929";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"1135";"-";"(null)";"3928";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1135";"-";"(null)";"3928";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3928";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3928";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3862";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3862";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3862";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3862";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"2913";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"2913";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1136";"-";"(null)";"2913";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1136";"-";"(null)";"2913";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3884";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3884";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1135";"-";"(null)";"3884";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1135";"-";"(null)";"3884";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3931";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3931";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1136";"-";"(null)";"3931";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1136";"-";"(null)";"3931";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"2634";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"2634";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"2634";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1134";"-";"(null)";"2634";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3900";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3900";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1137";"-";"(null)";"3900";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1137";"-";"(null)";"3900";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"2920";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"2920";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3250";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3250";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3250";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3250";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3249";"-1";"10.12.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"3249";"-1";"10.12.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3249";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"3249";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3922";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3922";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3922";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3922";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"2985";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"2985";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1137";"-";"(null)";"2985";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1137";"-";"(null)";"2985";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3767";"-1";"25.5.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3767";"-1";"25.5.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3767";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3767";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3907";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3907";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1137";"-";"(null)";"3907";"-1";"20.10.2004 0:00";"(null)";"(null)";"-1";"-1";"1"
"1137";"S";"(null)";"3907";"-1";"20.10.2004 0:00";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3903";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"3903";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1137";"-";"(null)";"3903";"-1";"2.5.2005 0:00";"(null)";"(null)";"-1";"-1";"1"
"1137";"S";"(null)";"3903";"-1";"2.5.2005 0:00";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3905";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3905";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1137";"-";"(null)";"3905";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1137";"-";"(null)";"3905";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3770";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3770";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3770";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3770";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3752";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3752";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3752";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3752";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3754";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3754";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3754";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3754";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3755";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3755";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3755";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3755";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3923";"-1";"19.5.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"1133";"S";"(null)";"3923";"-1";"19.5.2005 0:00";"(null)";"(null)";"-1";"-1";"4"
"1135";"-";"(null)";"3923";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1135";"-";"(null)";"3923";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3863";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3863";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3863";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1133";"-";"(null)";"3863";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"1137";"-";"(null)";"3869";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1137";"-";"(null)";"3869";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3870";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3870";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1137";"-";"(null)";"3870";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1137";"-";"(null)";"3870";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"1133";"-";"(null)";"3899";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"3899";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1137";"-";"(null)";"3899";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1137";"-";"(null)";"3899";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"4684";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1133";"-";"(null)";"4684";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"1134";"-";"(null)";"4684";"-1";"(null)";"(null)";"(null)";"-1";"-1";"7"
"1134";"-";"(null)";"4684";"-1";"(null)";"(null)";"(null)";"-1";"-1";"8"
"1133";"-";"(null)";"2921";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"2921";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1137";"-";"(null)";"2921";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1137";"-";"(null)";"2921";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"1134";"-";"(null)";"3904";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1134";"-";"(null)";"3904";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3904";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3904";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3173";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1134";"S";"(null)";"3173";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1135";"-";"(null)";"3173";"-1";"22.3.2005 0:00";"(null)";"(null)";"-1";"-1";"3"
"1135";"S";"(null)";"3173";"-1";"22.3.2005 0:00";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3897";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3897";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3897";"-1";"(null)";"(null)";"(null)";"-1";"-1";"5"
"1133";"-";"(null)";"3897";"-1";"(null)";"(null)";"(null)";"-1";"-1";"6"
"1133";"-";"(null)";"3887";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3887";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3887";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"S";"(null)";"3887";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"2914";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"2914";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"2914";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"2914";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"(null)";"-";"(null)";"2625";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"(null)";"-";"(null)";"2625";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"(null)";"1";"(null)";"3885";"-1";"24.10.2003 0:00";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3873";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3873";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3873";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3873";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1139";"-";"(null)";"3874";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1139";"S";"(null)";"3874";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3874";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3874";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3896";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3896";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1137";"-";"(null)";"3896";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1137";"-";"(null)";"3896";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3008";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3008";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3007";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"S";"(null)";"3007";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1135";"-";"(null)";"3007";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1135";"-";"(null)";"3007";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"3041";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3041";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"3041";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1134";"-";"(null)";"3041";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1134";"-";"(null)";"3858";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1134";"-";"(null)";"3858";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"3858";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1133";"-";"(null)";"3858";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1134";"-";"(null)";"2918";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
"1134";"-";"(null)";"2918";"-1";"(null)";"(null)";"(null)";"-1";"-1";"2"
"1133";"-";"(null)";"2918";"-1";"(null)";"(null)";"(null)";"-1";"-1";"3"
"1133";"-";"(null)";"2918";"-1";"(null)";"(null)";"(null)";"-1";"-1";"4"
"1133";"-";"(null)";"2919";"-1";"(null)";"(null)";"(null)";"-1";"-1";"1"
